,essay,token,lemma,sentence,index,start,pos,sentiment,paragraph,docPosition,sentPosition,isPunc,followsPunc,precedesPunc,followsLCA,precedesLCA,followsLCAPath,precedesLCAPath,head,uppermost,uppermost_child,right_sibling,right_sibling_head,probability,IOB
329,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,his,he,4,49,1789,PRP$,Neutral,2,Body,Middle,False,False,False,NP,S,0.5384615384615384,0.07692307692307693,diet-50,PP,IN,NP,charge,0.11534865659079704,Arg-I
330,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,diet,diet,4,50,1793,NN,Neutral,2,Body,Middle,False,False,True,S,NP,0.07692307692307693,0.5384615384615384,care-47,PP,,,,0.11534865659079704,Arg-I
331,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,",",",",4,51,1797,",",Neutral,2,Body,Middle,True,False,False,S,S,0.07692307692307693,0.07692307692307693,help-36,",",",",",",help,0.11534865659079704,Arg-I
332,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,and,and,4,52,1799,CC,Neutral,2,Body,Middle,False,True,False,NP,S,0.5,0.07692307692307693,those-53,CC,and,and,those,0.11534865659079704,Arg-I
333,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,those,that,4,53,1803,DT,Neutral,2,Body,Middle,False,False,False,NP,NP,0.5769230769230769,0.5,help-36,DT,,,,0.11534865659079704,Arg-I
334,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,who,who,4,54,1809,WP,Neutral,2,Body,Middle,False,False,False,NP,NP,0.5769230769230769,0.5769230769230769,charge-57,PP,,,,0.11534865659079704,Arg-I
335,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,are,be,4,55,1813,VBP,Neutral,2,Body,Middle,False,False,False,VP,NP,0.6923076923076923,0.5769230769230769,charge-57,VBP,,,,0.11534865659079704,Arg-I
336,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,in,in,4,56,1817,IN,Neutral,2,Body,Middle,False,False,False,PP,VP,0.7307692307692307,0.6923076923076923,charge-57,IN,,,,0.11534865659079704,Arg-I
337,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,charge,charge,4,57,1820,NN,Neutral,2,Body,Middle,False,False,False,S,PP,0.07692307692307693,0.7307692307692307,those-53,SBAR,,,,0.11534865659079704,Arg-I
338,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,of,of,4,58,1827,IN,Neutral,2,Body,Middle,False,False,False,S,S,0.07692307692307693,0.07692307692307693,care-61,S,VP,VP,charge,0.11534865659079704,Arg-I
339,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,the,the,4,59,1830,DT,Neutral,2,Body,Middle,False,False,False,VP,S,0.4230769230769231,0.07692307692307693,care-61,NP,DT,NN,charge,0.11534865659079704,Arg-I
340,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,medical,medical,4,60,1834,JJ,Neutral,2,Body,Middle,False,False,False,NP,VP,0.5769230769230769,0.4230769230769231,care-61,SBAR,,,,0.11534865659079704,Arg-I
341,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,care,care,4,61,1842,NN,Neutral,2,Body,Middle,False,False,True,S,NP,0.07692307692307693,0.5769230769230769,charge-57,PP,,,,0.11534865659079704,Arg-I
342,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,.,.,4,62,1846,.,Neutral,2,Body,Last,True,False,False,,S,-1.0,0.07692307692307693,hard-15,.,.,.,hard,0.11534865659079704,O
343,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,The,the,5,1,1848,DT,Positive,2,Body,First,False,True,False,NP,,0.5714285714285714,-1.0,winner-2,DT,The,The,winner,0.23787923555186608,O
344,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,winner,winner,5,2,1852,NN,Positive,2,Body,Middle,False,False,False,S,NP,0.42857142857142855,0.5714285714285714,athlete-5,NP,DT,NN,belongs,0.023969676496730506,O
345,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,is,be,5,3,1859,VBZ,Positive,2,Body,Middle,False,False,False,VP,S,0.5714285714285714,0.42857142857142855,athlete-5,VBZ,is,is,athlete,0.013305312577301626,O
346,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,the,the,5,4,1862,DT,Positive,2,Body,Middle,False,False,False,NP,VP,0.7142857142857143,0.5714285714285714,athlete-5,DT,the,the,team,0.013305312577301626,O
347,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,athlete,athlete,5,5,1866,NN,Positive,2,Body,Middle,False,False,False,S,NP,0.2857142857142857,0.7142857142857143,athlete-5,ROOT,S,S,athlete,0.013305312577301626,O
348,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,but,but,5,6,1874,CC,Positive,2,Body,Middle,False,False,False,S,S,0.2857142857142857,0.2857142857142857,belongs-9,CC,but,but,belongs,0.013305312577301626,O
349,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,the,the,5,7,1878,DT,Positive,2,Body,Middle,False,False,False,S,S,0.42857142857142855,0.2857142857142857,success-8,VP,VBZ,NP,belongs,0.013305312577301626,O
350,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,success,success,5,8,1882,NN,Positive,2,Body,Middle,False,False,False,S,S,0.42857142857142855,0.42857142857142855,belongs-9,NP,DT,NN,belongs,0.013305312577301626,O
351,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,belongs,belong,5,9,1890,VBZ,Positive,2,Body,Middle,False,False,False,VP,S,0.5714285714285714,0.42857142857142855,athlete-5,VBZ,is,is,athlete,0.013305312577301626,O
352,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,to,to,5,10,1898,IN,Positive,2,Body,Middle,False,False,False,VP,VP,0.5714285714285714,0.5714285714285714,team-13,IN,,,,0.013305312577301626,O
353,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,the,the,5,11,1901,DT,Positive,2,Body,Middle,False,False,False,VP,VP,0.5714285714285714,0.5714285714285714,team-13,NP,DT,NN,belongs,0.013305312577301626,O
354,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,whole,whole,5,12,1905,JJ,Positive,2,Body,Middle,False,False,False,NP,VP,0.8571428571428571,0.5714285714285714,team-13,JJ,,,,0.013305312577301626,O
355,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,team,team,5,13,1911,NN,Positive,2,Body,Middle,False,False,True,S,NP,0.2857142857142857,0.8571428571428571,belongs-9,PP,,,,0.013305312577301626,O
356,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,.,.,5,14,1915,.,Positive,2,Body,Last,True,False,False,,S,-1.0,0.2857142857142857,athlete-5,.,.,.,athlete,0.013305312577301626,O
357,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,Therefore,therefore,6,1,1917,RB,Negative,2,Body,First,False,True,False,PP,,0.375,-1.0,cooperation-4,ADVP,RB,RB,cooperation,0.013305312577301626,O
358,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,without,without,6,2,1927,IN,Negative,2,Body,Middle,False,False,False,PP,PP,0.375,0.375,cooperation-4,IN,without,without,cooperation,0.013305312577301626,Arg-B
359,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,the,the,6,3,1935,DT,Negative,2,Body,Middle,False,False,False,NP,PP,0.5,0.375,cooperation-4,DT,the,the,cooperation,0.0476733683405093,Arg-I
360,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,cooperation,cooperation,6,4,1939,NN,Negative,2,Body,Middle,False,False,True,S,NP,0.25,0.5,victory-10,PP,ADVP,NP,victory,0.14984525969388995,Arg-I
361,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,",",",",6,5,1950,",",Negative,2,Body,Middle,True,False,False,S,S,0.25,0.25,victory-10,",",",",",",victory,0.11534865659079704,Arg-I
362,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,there,there,6,6,1952,EX,Negative,2,Body,Middle,False,True,False,S,S,0.25,0.25,victory-10,NP,EX,EX,victory,0.11534865659079704,Arg-I
363,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,would,would,6,7,1958,MD,Negative,2,Body,Middle,False,False,False,VP,S,0.375,0.25,victory-10,MD,would,would,victory,0.11534865659079704,Arg-I
364,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,be,be,6,8,1964,VB,Negative,2,Body,Middle,False,False,False,VP,VP,0.5,0.375,victory-10,VB,be,be,victory,0.11534865659079704,Arg-I
365,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,no,no,6,9,1967,DT,Negative,2,Body,Middle,False,False,False,NP,VP,0.75,0.5,victory-10,DT,no,no,victory,0.11534865659079704,Arg-I
366,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,victory,victory,6,10,1970,NN,Negative,2,Body,Middle,False,False,False,NP,NP,0.625,0.75,victory-10,ROOT,S,S,victory,0.11534865659079704,Arg-I
367,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,of,of,6,11,1978,IN,Negative,2,Body,Middle,False,False,False,PP,NP,0.75,0.625,competition-12,IN,of,of,competition,0.11534865659079704,Arg-I
368,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,competition,competition,6,12,1981,NN,Negative,2,Body,Middle,False,False,True,S,PP,0.25,0.75,victory-10,PP,IN,NP,victory,0.11534865659079704,Arg-I
369,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,.,.,6,13,1992,.,Negative,2,Body,Last,True,False,False,,S,-1.0,0.25,victory-10,.,.,.,victory,0.11534865659079704,O
370,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,Consequently,consequently,0,1,1994,RB,Neutral,3,Conclusion,First,False,True,True,S,,0.16666666666666666,-1.0,receive-20,ADVP,RB,RB,receive,0.23787923555186608,O
371,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,",",",",0,2,2006,",",Neutral,3,Conclusion,Middle,True,False,False,S,S,0.16666666666666666,0.16666666666666666,receive-20,",",",",",",receive,0.023969676496730506,O
372,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,no,no,0,3,2008,RB,Neutral,3,Conclusion,Middle,False,True,False,RB,S,0.4166666666666667,0.16666666666666666,matter-4,no,,,,0.013305312577301626,O
373,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,matter,matter,0,4,2011,RB,Neutral,3,Conclusion,Middle,False,False,False,ADVP,RB,0.25,0.4166666666666667,receive-20,ADVP,RB,RB,receive,0.013305312577301626,O
374,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,from,from,0,5,2018,IN,Neutral,3,Conclusion,Middle,False,False,False,PP,ADVP,0.3333333333333333,0.25,view-7,IN,,,,0.013305312577301626,O
375,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,the,the,0,6,2023,DT,Neutral,3,Conclusion,Middle,False,False,False,NP,PP,0.5833333333333334,0.3333333333333333,view-7,DT,,,,0.013305312577301626,O
376,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,view,view,0,7,2027,NN,Neutral,3,Conclusion,Middle,False,False,False,NP,NP,0.5,0.5833333333333334,matter-4,PP,,,,0.013305312577301626,O
377,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,of,of,0,8,2032,IN,Neutral,3,Conclusion,Middle,False,False,False,PP,NP,0.5833333333333334,0.5,development-10,IN,,,,0.013305312577301626,O
378,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,individual,individual,0,9,2035,JJ,Neutral,3,Conclusion,Middle,False,False,False,NP,PP,0.6666666666666666,0.5833333333333334,development-10,JJ,,,,0.013305312577301626,O
379,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,development,development,0,10,2046,NN,Neutral,3,Conclusion,Middle,False,False,False,NP,NP,0.4166666666666667,0.6666666666666666,view-7,PP,,,,0.013305312577301626,O
380,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,or,or,0,11,2058,CC,Neutral,3,Conclusion,Middle,False,False,False,NP,NP,0.4166666666666667,0.4166666666666667,relationship-13,CC,,,,0.013305312577301626,O
381,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,the,the,0,12,2061,DT,Neutral,3,Conclusion,Middle,False,False,False,NP,NP,0.5833333333333334,0.4166666666666667,relationship-13,DT,,,,0.013305312577301626,O
382,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,relationship,relationship,0,13,2065,NN,Neutral,3,Conclusion,Middle,False,False,False,NP,NP,0.5,0.5833333333333334,view-7,relationship,,,,0.013305312577301626,O
383,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,between,between,0,14,2078,IN,Neutral,3,Conclusion,Middle,False,False,False,PP,NP,0.5833333333333334,0.5,competition-15,IN,,,,0.013305312577301626,O
384,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,competition,competition,0,15,2086,NN,Neutral,3,Conclusion,Middle,False,False,False,NP,PP,0.6666666666666666,0.5833333333333334,relationship-13,PP,,,,0.013305312577301626,O
385,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,and,and,0,16,2098,CC,Neutral,3,Conclusion,Middle,False,False,False,NP,NP,0.6666666666666666,0.6666666666666666,cooperation-17,CC,,,,0.013305312577301626,O
386,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,cooperation,cooperation,0,17,2102,NN,Neutral,3,Conclusion,Middle,False,False,False,S,NP,0.16666666666666666,0.6666666666666666,competition-15,cooperation,,,,0.013305312577301626,O
387,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,we,we,0,18,2114,PRP,Neutral,3,Conclusion,Middle,False,False,False,S,S,0.16666666666666666,0.16666666666666666,receive-20,NP,PRP,PRP,receive,0.013305312577301626,O
388,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,can,can,0,19,2117,MD,Neutral,3,Conclusion,Middle,False,False,False,VP,S,0.25,0.16666666666666666,receive-20,MD,can,can,receive,0.013305312577301626,O
389,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,receive,receive,0,20,2121,VB,Neutral,3,Conclusion,Middle,False,False,False,S,VP,0.16666666666666666,0.25,receive-20,ROOT,S,S,receive,0.013305312577301626,O
390,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,the,the,0,21,2129,DT,Neutral,3,Conclusion,Middle,False,False,False,S,S,0.16666666666666666,0.16666666666666666,conclusion-23,ADVP,RB,RB,receive,0.013305312577301626,O
391,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,same,same,0,22,2133,JJ,Neutral,3,Conclusion,Middle,False,False,False,NP,S,0.4166666666666667,0.16666666666666666,conclusion-23,JJ,same,same,conclusion,0.013305312577301626,O
392,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,conclusion,conclusion,0,23,2138,NN,Neutral,3,Conclusion,Middle,False,False,False,VP,NP,0.3333333333333333,0.4166666666666667,receive-20,NP,DT,NN,profitable,0.013305312577301626,O
393,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,that,that,0,24,2149,IN,Neutral,3,Conclusion,Middle,False,False,False,SBAR,VP,0.4166666666666667,0.3333333333333333,profitable-33,IN,that,that,profitable,0.013305312577301626,O
394,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,a,a,0,25,2154,DT,Neutral,3,Conclusion,Middle,False,False,False,NP,SBAR,0.6666666666666666,0.4166666666666667,attitudes-28,DT,a,a,attitudes,0.013305312577301626,Arg-B
395,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,more,more,0,26,2156,RBR,Neutral,3,Conclusion,Middle,False,False,False,ADJP,NP,0.75,0.6666666666666666,cooperative-27,RBR,more,more,profitable,0.0476733683405093,Arg-I
396,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,cooperative,cooperative,0,27,2161,JJ,Neutral,3,Conclusion,Middle,False,False,False,NP,ADJP,0.6666666666666666,0.75,attitudes-28,ADJP,RBR,JJ,receive,0.14984525969388995,Arg-I
397,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,attitudes,attitude,0,28,2173,NNS,Neutral,3,Conclusion,Middle,False,False,False,NP,NP,0.5833333333333334,0.6666666666666666,profitable-33,NP,NP,PP,profitable,0.11534865659079704,Arg-I
398,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,towards,towards,0,29,2183,IN,Neutral,3,Conclusion,Middle,False,False,False,PP,NP,0.6666666666666666,0.5833333333333334,life-30,IN,towards,towards,life,0.11534865659079704,Arg-I
399,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,life,life,0,30,2191,NN,Neutral,3,Conclusion,Middle,False,False,False,S,PP,0.5,0.6666666666666666,attitudes-28,PP,IN,NP,profitable,0.11534865659079704,Arg-I
400,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,is,be,0,31,2196,VBZ,Neutral,3,Conclusion,Middle,False,False,False,S,S,0.5,0.5,profitable-33,VBZ,is,is,profitable,0.11534865659079704,Arg-I
401,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,more,more,0,32,2199,RBR,Neutral,3,Conclusion,Middle,False,False,False,S,S,0.5,0.5,profitable-33,NP,NP,PP,profitable,0.11534865659079704,Arg-I
402,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,profitable,profitable,0,33,2204,JJ,Neutral,3,Conclusion,Middle,False,False,False,ADJP,S,0.6666666666666666,0.5,receive-20,SBAR,IN,S,receive,0.11534865659079704,Arg-I
403,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,in,in,0,34,2215,IN,Neutral,3,Conclusion,Middle,False,False,False,PP,ADJP,0.75,0.6666666666666666,success-37,IN,in,in,success,0.11534865659079704,Arg-I
404,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,one,one,0,35,2218,CD,Neutral,3,Conclusion,Middle,False,False,False,NP,PP,0.9166666666666666,0.75,success-37,NP,CD,POS,one,0.11534865659079704,Arg-I
405,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,'s,'s,0,36,2221,POS,Neutral,3,Conclusion,Middle,False,False,False,NP,NP,0.8333333333333334,0.9166666666666666,one-35,POS,'s,'s,one,0.11534865659079704,Arg-I
406,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,success,success,0,37,2224,NN,Neutral,3,Conclusion,Middle,False,False,True,S,NP,0.16666666666666666,0.8333333333333334,profitable-33,PP,IN,NP,profitable,0.11534865659079704,Arg-I
407,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,.,.,0,38,2231,.,Neutral,3,Conclusion,Last,True,False,False,,S,-1.0,0.16666666666666666,receive-20,.,.,.,receive,0.11534865659079704,O
